ID_CLIENTE;FECHA_AFILIACIÓN;productos;BIN;BIN REC;FECHA_NACIMIENTO;MORA;CUPO;REGION;SEXO;INGRESOS;banca_cliente;comprasDía;ComprasNoche;comprasfinesdesemana;vecesenmoraultimoaño;numerodellamadasacontactoBAC;CHURN
8765772;9/06/2016;1;448185;CLASICA;17/02/1995;NORMAL;3400000;ORIENTE;M;600000;AGROPECUARIO;5;12;1;3;2;0
9515052;10/05/2016;1;448186;AGRARIA;16/02/1995;NORMAL;1800000;SANTANDERES;F;600000;AGROPECUARIO;3;12;11;0;1;0
6451040;5/04/2017;1;448185;CLASICA;16/02/1995;<90;2200000;SANTANDERES;M;600000;AGROPECUARIO;7;5;15;2;2;0
8327570;26/12/2016;1;486647;AGROINSUMOS;16/02/1995;NORMAL;3100000;OCCIDENTE;M;600000;AGROPECUARIO;3;10;0;1;0;0
6926102;9/03/2016;1;448186;AGRARIA;14/02/1995;NORMAL;828000;COSTA;F;600000;PERSONAL;1;9;13;3;1;0
6850047;28/12/2015;2;448186;AGRARIA;14/02/1995;NORMAL;1700000;ANTIOQUIA;M;600000;PERSONAL;2;5;2;1;1;1
5785790;5/04/2017;1;448185;CLASICA;14/02/1995;NORMAL;2100000;BOGOTA;F;600000;PERSONAL;1;6;0;3;1;0
7850642;28/04/2016;1;448186;AGRARIA;14/02/1995;NORMAL;2220000;ANTIOQUIA;F;600000;PERSONAL;8;4;3;3;2;0
1233143;23/01/2017;1;448185;CLASICA;14/02/1995;180;700000;ORIENTE;F;600000;PERSONAL;7;15;12;2;3;0
11891298;19/10/2015;2;448186;AGRARIA;13/02/1995;NORMAL;1400000;BOGOTA;F;600000;AGROPECUARIO;6;14;3;2;0;0
5124217;25/11/2015;1;448186;AGRARIA;13/02/1995;NORMAL;2520000;BOGOTA;F;600000;AGROPECUARIO;2;3;9;0;1;0
2062233;23/12/2016;1;486647;AGROINSUMOS;13/02/1995;NORMAL;2000000;OCCIDENTE;M;600000;AGROPECUARIO;2;3;13;1;1;0
2025848;9/03/2017;1;486647;AGROINSUMOS;12/02/1995;PREJURIDICO;624000;ANTIOQUIA;M;600000;PERSONAL;1;3;17;0;1;0
874079;23/06/2015;1;448186;AGRARIA;11/02/1995;NORMAL;2400000;CAFETERA;M;600000;AGROPECUARIO;7;5;1;3;1;0
10383725;4/10/2016;1;448186;AGRARIA;11/02/1995;<180;1800000;BOGOTA;M;600000;AGROPECUARIO;7;9;2;2;2;0
2620494;17/06/2016;1;448186;AGRARIA;9/02/1995;NORMAL;2244000;ORIENTE;F;600000;PERSONAL;5;0;0;3;1;0
2820549;28/04/2016;1;448186;AGRARIA;9/02/1995;PREJURIDICO;2500000;ORIENTE;M;600000;AGROPECUARIO;0;0;4;1;3;0
6169856;10/02/2017;1;448185;CLASICA;9/02/1995;NORMAL;3200000;CAFETERA;M;600000;AGROPECUARIO;4;2;11;0;3;0
5063529;7/04/2017;1;448185;CLASICA;7/02/1995;NORMAL;4300000;SUR;F;600000;PERSONAL;5;8;9;1;1;0
6727342;10/05/2017;1;448185;CLASICA;7/02/1995;NORMAL;2286000;BOGOTA;F;600000;PERSONAL;6;12;4;2;2;0
5652228;30/01/2017;1;448186;AGRARIA;6/02/1995;NORMAL;2000000;ANTIOQUIA;M;600000;PERSONAL;3;2;16;1;2;0
5703131;22/05/2015;1;486647;AGROINSUMOS;5/02/1995;NORMAL;500000;ANTIOQUIA;F;600000;AGROPECUARIO;5;13;17;1;3;0
2189371;29/01/2016;1;486647;AGROINSUMOS;5/02/1995;NORMAL;2100000;SUR;M;600000;PERSONAL;7;9;2;3;1;0
7084001;28/12/2015;1;448186;AGRARIA;5/02/1995;180;2000000;OCCIDENTE;F;600000;PERSONAL;3;13;13;0;1;0
1601909;22/09/2016;1;486647;AGROINSUMOS;4/02/1995;NORMAL;3000000;ANTIOQUIA;F;600000;PERSONAL;6;3;12;2;1;0
9724952;21/12/2016;1;486647;AGROINSUMOS;4/02/1995;NORMAL;4000000;ANTIOQUIA;M;600000;AGROPECUARIO;8;8;8;1;2;0
6997590;25/11/2015;1;448186;AGRARIA;3/02/1995;NORMAL;1000000;SANTANDERES;M;600000;AGROPECUARIO;2;12;20;3;0;0
2036289;4/04/2017;1;486647;AGROINSUMOS;3/02/1995;NORMAL;2900000;OCCIDENTE;M;600000;AGROPECUARIO;9;11;17;3;1;0
11730645;8/05/2017;1;486647;AGROINSUMOS;3/02/1995;NORMAL;1200000;OCCIDENTE;M;600000;MICROFINANZAS;5;8;18;0;2;0
6371723;21/10/2015;1;448186;AGRARIA;2/02/1995;NORMAL;2100000;OCCIDENTE;M;600000;AGROPECUARIO;2;3;18;1;1;0
8227934;10/05/2016;1;448186;AGRARIA;2/02/1995;180;2313000;COSTA;F;600000;PERSONAL;1;12;0;1;0;0
289793;10/08/2016;1;448185;CLASICA;1/02/1995;NORMAL;800000;BOGOTA;M;600000;AGROPECUARIO;3;2;4;0;2;0
6980087;27/12/2016;1;486647;AGROINSUMOS;1/02/1995;NORMAL;2300000;SUR;M;600000;AGROPECUARIO;5;12;4;3;0;0
5114027;6/10/2015;1;448186;AGRARIA;31/01/1995;<180;3100000;ANTIOQUIA;M;600000;PERSONAL;3;1;20;1;3;0
5753124;22/06/2015;2;448185;CLASICA;31/01/1995;NORMAL;1000000;BOGOTA;F;600000;PERSONAL;0;2;5;3;3;0
5172692;17/06/2016;1;448186;AGRARIA;31/01/1995;NORMAL;2100000;OCCIDENTE;M;600000;AGROPECUARIO;7;4;1;2;2;0
6481729;11/04/2017;1;486647;AGROINSUMOS;31/01/1995;NORMAL;1000000;CAFETERA;F;600000;PERSONAL;7;13;11;2;4;1
1262210;17/04/2017;1;486647;AGROINSUMOS;30/01/1995;NORMAL;800000;CAFETERA;F;600000;AGROPECUARIO;9;1;11;3;5;0
5251947;21/03/2017;2;486647;AGROINSUMOS;30/01/1995;NORMAL;1100000;COSTA;F;600000;PERSONAL;6;7;3;2;3;0
9773950;7/02/2017;1;448185;CLASICA;29/01/1995;NORMAL;4200000;CAFETERA;M;600000;AGROPECUARIO;6;4;0;1;1;0
11743020;15/05/2017;1;486647;AGROINSUMOS;28/01/1995;NORMAL;3200000;OCCIDENTE;M;600000;MICROFINANZAS;5;5;3;2;1;0
6864052;16/10/2015;1;448186;AGRARIA;28/01/1995;NORMAL;2600000;SANTANDERES;M;600000;PERSONAL;10;7;16;3;2;0
5574888;3/04/2017;1;486647;AGROINSUMOS;28/01/1995;NORMAL;2200000;OCCIDENTE;M;600000;AGROPECUARIO;5;1;6;0;5;0
7806725;4/03/2016;1;486647;AGROINSUMOS;27/01/1995;NORMAL;1812000;ANTIOQUIA;F;600000;PERSONAL;5;6;17;3;1;0
8531522;9/06/2016;2;448186;AGRARIA;27/01/1995;PREJURIDICO;1764000;ANTIOQUIA;F;600000;PERSONAL;5;13;19;1;0;0
504194;12/03/2015;1;448185;CLASICA;27/01/1995;<90;3900000;SANTANDERES;M;600000;AGROPECUARIO;8;0;3;3;2;0
5255401;10/05/2016;1;448186;AGRARIA;27/01/1995;NORMAL;1200000;ANTIOQUIA;F;600000;PERSONAL;0;3;2;3;1;0
9300596;4/04/2017;1;486647;AGROINSUMOS;27/01/1995;NORMAL;3100000;OCCIDENTE;F;600000;AGROPECUARIO;9;6;7;1;3;0
2699068;23/01/2017;1;448185;CLASICA;26/01/1995;NORMAL;2100000;SUR;M;600000;AGROPECUARIO;9;0;10;0;2;0
6226419;29/12/2015;2;448185;CLASICA;26/01/1995;NORMAL;1800000;ORIENTE;F;600000;PERSONAL;4;14;11;2;4;0
6930456;28/07/2016;1;486647;AGROINSUMOS;26/01/1995;NORMAL;1000000;BOGOTA;F;600000;AGROPECUARIO;3;2;5;3;2;1
10473360;28/03/2017;1;448185;CLASICA;25/01/1995;180;1800000;ANTIOQUIA;M;600000;AGROPECUARIO;8;4;2;1;0;0
5613539;7/02/2017;1;448187;GOLD;25/01/1995;NORMAL;1800000;SANTANDERES;M;600000;AGROPECUARIO;0;6;8;0;2;0
9066483;30/07/2015;1;486647;AGROINSUMOS;24/01/1995;180;2176000;ANTIOQUIA;M;600000;AGROPECUARIO;0;10;10;2;1;0
6073732;9/03/2016;2;448185;CLASICA;24/01/1995;NORMAL;600000;ANTIOQUIA;F;600000;PERSONAL;3;0;6;1;2;0
1064204;1/02/2016;1;448186;AGRARIA;24/01/1995;NORMAL;2106000;BOGOTA;F;600000;PERSONAL;2;13;9;1;2;0
2064516;11/05/2017;1;486647;AGROINSUMOS;24/01/1995;NORMAL;2800000;OCCIDENTE;M;600000;AGROPECUARIO;4;14;4;3;3;0
1284418;9/06/2015;1;448186;AGRARIA;23/01/1995;PREJURIDICO;1000000;CAFETERA;F;600000;PERSONAL;6;9;0;3;1;0
5260888;23/01/2017;1;448185;CLASICA;23/01/1995;NORMAL;1157000;SUR;M;600000;MICROFINANZAS;2;13;6;3;1;0
1202809;3/05/2017;1;486647;AGROINSUMOS;23/01/1995;NORMAL;2500000;ORIENTE;F;600000;MICROFINANZAS;5;5;4;2;1;0
5361038;24/08/2015;1;448186;AGRARIA;22/01/1995;PREJURIDICO;2600000;OCCIDENTE;M;600000;AGROPECUARIO;8;15;3;3;0;0
5051446;10/05/2016;1;448186;AGRARIA;22/01/1995;NORMAL;1500000;SUR;F;600000;AGROPECUARIO;7;10;8;0;4;1
5705556;7/02/2017;2;486647;AGROINSUMOS;21/01/1995;NORMAL;1250000;ANTIOQUIA;F;600000;PERSONAL;0;11;2;0;1;0
9759441;23/01/2017;1;486647;AGROINSUMOS;21/01/1995;NORMAL;2040000;SANTANDERES;F;600000;PERSONAL;2;6;19;2;4;0
5821277;9/06/2016;1;448185;CLASICA;21/01/1995;NORMAL;3100000;BOGOTA;M;600000;AGROPECUARIO;5;10;7;1;6;1
1200372;20/10/2016;1;448185;CLASICA;21/01/1995;NORMAL;1400000;ORIENTE;F;600000;PERSONAL;6;9;1;3;0;0
2117596;31/08/2015;1;448186;AGRARIA;20/01/1995;NORMAL;2800000;SUR;M;600000;PERSONAL;6;13;7;2;1;0
2665074;27/10/2015;1;448185;CLASICA;19/01/1995;NORMAL;1100000;ANTIOQUIA;F;600000;PERSONAL;3;4;14;3;0;1
9460716;2/05/2017;1;486647;AGROINSUMOS;19/01/1995;NORMAL;2500000;OCCIDENTE;F;600000;AGROPECUARIO;8;0;7;1;2;0
1872933;14/07/2015;1;448185;CLASICA;19/01/1995;NORMAL;2610000;OCCIDENTE;F;600000;PERSONAL;0;7;13;2;0;1
6483286;21/10/2015;1;448186;AGRARIA;18/01/1995;180;600000;COSTA;F;600000;PERSONAL;10;13;3;0;0;0
9212587;9/11/2016;1;486647;AGROINSUMOS;18/01/1995;PREJURIDICO;2874000;ANTIOQUIA;F;600000;PERSONAL;1;2;16;2;2;0
5177365;28/04/2016;1;448186;AGRARIA;17/01/1995;NORMAL;1500000;SUR;M;600000;AGROPECUARIO;8;5;16;0;2;0
2477492;23/06/2015;1;448186;AGRARIA;17/01/1995;NORMAL;2400000;COSTA;M;600000;PERSONAL;9;6;9;2;1;0
5778992;1/02/2016;1;448186;AGRARIA;17/01/1995;NORMAL;3800000;SANTANDERES;M;600000;AGROPECUARIO;10;9;3;0;0;0
10436939;29/03/2017;1;486647;AGROINSUMOS;17/01/1995;NORMAL;2100000;CAFETERA;M;600000;AGROPECUARIO;2;2;10;0;0;0
5747993;16/03/2017;1;486647;AGROINSUMOS;17/01/1995;NORMAL;2300000;ORIENTE;F;600000;PERSONAL;2;12;12;0;1;0
6175582;1/03/2017;1;486647;AGROINSUMOS;15/01/1995;NORMAL;1700000;ANTIOQUIA;M;600000;AGROPECUARIO;3;15;8;1;0;0
795209;26/12/2014;1;448186;AGRARIA;15/01/1995;<90;4000000;SANTANDERES;M;600000;PERSONAL;3;14;20;3;1;0
8115815;21/10/2015;1;448186;AGRARIA;15/01/1995;NORMAL;3000000;BOGOTA;F;600000;AGROPECUARIO;7;4;20;0;1;0
9745180;15/11/2016;1;448185;CLASICA;14/01/1995;NORMAL;600000;OCCIDENTE;F;600000;MICROFINANZAS;3;10;7;3;0;0
2445039;28/04/2016;1;448186;AGRARIA;13/01/1995;NORMAL;1500000;SANTANDERES;M;600000;AGROPECUARIO;0;7;10;2;2;0
1696805;8/10/2013;1;486647;AGROINSUMOS;13/01/1995;NORMAL;680000;SANTANDERES;F;600000;PERSONAL;3;11;9;0;2;0
5950774;27/10/2015;1;448186;AGRARIA;13/01/1995;NORMAL;2276000;SUR;M;600000;AGROPECUARIO;6;9;10;3;1;0
1570149;6/12/2016;1;486647;AGROINSUMOS;12/01/1995;NORMAL;2730000;SUR;F;600000;PERSONAL;10;3;17;3;2;1
1053018;22/10/2015;1;448186;AGRARIA;12/01/1995;180;3100000;BOGOTA;F;600000;AGROPECUARIO;0;13;13;0;3;0
11875347;22/04/2015;1;448186;AGRARIA;11/01/1995;NORMAL;4400000;SUR;M;600000;AGROPECUARIO;10;4;5;1;3;0
6623866;28/04/2016;1;448186;AGRARIA;11/01/1995;NORMAL;1000000;ANTIOQUIA;M;600000;AGROPECUARIO;3;4;11;3;3;0
1905451;23/09/2015;1;448186;AGRARIA;11/01/1995;NORMAL;2700000;BOGOTA;F;600000;PERSONAL;10;7;9;2;2;0
1651603;30/01/2017;1;486647;AGROINSUMOS;11/01/1995;NORMAL;1820000;OCCIDENTE;F;600000;MICROFINANZAS;10;8;6;3;3;1
56947;24/04/2017;1;486647;AGROINSUMOS;11/01/1995;180;1600000;BOGOTA;M;600000;AGROPECUARIO;6;6;9;3;0;0
1240551;10/05/2016;2;448186;AGRARIA;10/01/1995;180;1000000;ORIENTE;F;600000;AGROPECUARIO;9;1;2;3;2;0
6429877;9/06/2016;1;448186;AGRARIA;10/01/1995;NORMAL;1300000;BOGOTA;M;600000;AGROPECUARIO;9;13;4;1;1;1
9762527;19/12/2016;1;486647;AGROINSUMOS;9/01/1995;180;3120000;COSTA;M;600000;AGROPECUARIO;4;10;17;0;1;0
1702023;22/10/2015;1;448186;AGRARIA;9/01/1995;NORMAL;1400000;SANTANDERES;F;600000;PERSONAL;9;15;13;2;1;0
10084191;31/03/2017;1;486647;AGROINSUMOS;8/01/1995;NORMAL;2300000;BOGOTA;M;600000;AGROPECUARIO;3;3;18;0;2;0
10236125;3/11/2015;1;448186;AGRARIA;8/01/1995;NORMAL;700000;SUR;F;600000;AGROPECUARIO;3;3;5;3;3;0
1947696;28/04/2016;1;448185;CLASICA;7/01/1995;NORMAL;5700000;SANTANDERES;F;600000;PERSONAL;6;0;4;3;2;0
3763091;10/05/2016;1;448186;AGRARIA;7/01/1995;<90;7000000;SUR;F;600000;PERSONAL;2;2;8;1;2;0
2699058;25/08/2015;1;448186;AGRARIA;7/01/1995;NORMAL;1200000;SUR;M;600000;AGROPECUARIO;7;10;17;2;2;0
1726855;1/08/2016;1;486647;AGROINSUMOS;7/01/1995;NORMAL;2000000;COSTA;F;600000;PERSONAL;8;8;7;1;2;0
3767262;25/04/2016;1;448186;AGRARIA;7/01/1995;180;1670000;OCCIDENTE;M;600000;AGROPECUARIO;5;4;3;0;1;0
2045697;20/01/2017;2;486647;AGROINSUMOS;6/01/1995;NORMAL;2000000;SANTANDERES;M;600000;PERSONAL;0;14;13;1;2;1
1442428;24/07/2015;1;448186;AGRARIA;3/01/1995;NORMAL;2200000;SANTANDERES;F;600000;AGROPECUARIO;9;8;6;0;0;0
2092712;25/11/2015;1;448186;AGRARIA;3/01/1995;180;1500000;SUR;M;600000;AGROPECUARIO;8;7;7;2;2;0
873877;3/11/2015;1;448186;AGRARIA;3/01/1995;NORMAL;3300000;CAFETERA;M;600000;AGROPECUARIO;3;4;16;2;6;1
9598993;16/12/2016;1;486647;AGROINSUMOS;3/01/1995;NORMAL;1380000;BOGOTA;F;600000;PERSONAL;8;10;18;2;2;0
8746184;30/03/2017;1;486647;AGROINSUMOS;2/01/1995;NORMAL;1400000;OCCIDENTE;M;600000;AGROPECUARIO;9;8;4;0;2;1
2156410;14/09/2015;1;448186;AGRARIA;2/01/1995;NORMAL;5100000;ORIENTE;M;600000;PERSONAL;8;7;4;0;1;0
9920906;14/07/2015;1;448185;CLASICA;2/01/1995;NORMAL;3500000;SUR;F;600000;AGROPECUARIO;6;8;14;0;2;0
11240292;12/10/2016;1;486647;AGROINSUMOS;2/01/1995;NORMAL;1200000;SUR;M;600000;AGROPECUARIO;6;8;14;3;2;0
3787738;9/03/2017;1;486647;AGROINSUMOS;1/01/1995;NORMAL;2600000;SUR;M;600000;AGROPECUARIO;7;12;5;0;3;0
461839;8/02/2016;1;448186;AGRARIA;1/01/1995;NORMAL;2200000;SUR;M;600000;AGROPECUARIO;5;14;18;2;1;0
11799326;13/05/2016;1;448185;CLASICA;31/12/1994;NORMAL;2100000;CAFETERA;F;600000;MICROFINANZAS;7;6;17;2;1;1
5626824;23/01/2017;1;448185;CLASICA;31/12/1994;NORMAL;1100000;BOGOTA;F;600000;PERSONAL;10;7;12;2;0;0
737526;28/04/2016;1;448186;AGRARIA;31/12/1994;NORMAL;2750000;BOGOTA;M;600000;PERSONAL;10;8;10;0;3;0
11218616;11/04/2016;2;486647;AGROINSUMOS;31/12/1994;PREJURIDICO;1200000;ANTIOQUIA;M;600000;AGROPECUARIO;8;4;17;3;0;1
4114658;9/03/2017;1;486647;AGROINSUMOS;31/12/1994;NORMAL;1000000;OCCIDENTE;M;600000;AGROPECUARIO;2;4;9;2;2;0
6094800;23/12/2015;2;448185;CLASICA;30/12/1994;NORMAL;1800000;OCCIDENTE;F;600000;PERSONAL;0;2;14;0;4;1
2624105;23/01/2017;1;448185;CLASICA;30/12/1994;NORMAL;900000;BOGOTA;F;600000;PERSONAL;5;11;14;1;1;0
1110761;10/11/2016;1;448187;GOLD;30/12/1994;NORMAL;1040000;ANTIOQUIA;F;600000;PERSONAL;5;12;18;0;2;0
10320498;31/08/2016;1;486647;AGROINSUMOS;30/12/1994;NORMAL;1800000;CAFETERA;F;600000;AGROPECUARIO;5;5;7;0;0;0
794063;28/07/2015;1;448186;AGRARIA;29/12/1994;NORMAL;1500000;OCCIDENTE;M;600000;PERSONAL;5;10;8;0;0;1
5616374;10/01/2017;2;486647;AGROINSUMOS;29/12/1994;NORMAL;800000;ORIENTE;M;600000;AGROPECUARIO;0;14;8;2;1;1
10385574;28/12/2015;1;448186;AGRARIA;29/12/1994;NORMAL;1200000;SUR;M;600000;AGROPECUARIO;8;13;14;1;0;0
10383077;2/06/2015;1;486647;AGROINSUMOS;28/12/1994;NORMAL;2400000;SUR;F;600000;AGROPECUARIO;9;10;1;2;1;0
1744372;9/02/2016;1;448186;AGRARIA;28/12/1994;NORMAL;2800000;BOGOTA;F;600000;PERSONAL;4;3;10;1;2;0
6385790;16/12/2016;1;486647;AGROINSUMOS;28/12/1994;180;1212000;ANTIOQUIA;F;600000;PERSONAL;7;1;13;0;0;0
251494;3/11/2015;1;448185;CLASICA;27/12/1994;NORMAL;700000;ANTIOQUIA;M;600000;AGROPECUARIO;3;8;17;1;2;0
2911856;3/02/2016;1;448186;AGRARIA;27/12/1994;180;1000000;OCCIDENTE;M;600000;AGROPECUARIO;3;3;19;3;3;0
9752592;25/04/2016;1;448185;CLASICA;27/12/1994;NORMAL;1000000;ANTIOQUIA;M;600000;AGROPECUARIO;9;8;8;3;1;0
8415550;22/07/2013;1;486647;AGROINSUMOS;26/12/1994;<90;3100000;OCCIDENTE;F;600000;PERSONAL;9;5;11;2;3;0
348581;25/04/2017;1;486647;AGROINSUMOS;26/12/1994;180;745000;ANTIOQUIA;M;600000;AGROPECUARIO;7;11;2;1;0;0
8114409;21/10/2015;1;448185;CLASICA;26/12/1994;NORMAL;1694000;OCCIDENTE;M;600000;AGROPECUARIO;8;2;18;2;1;1
2449729;19/05/2017;1;448186;AGRARIA;26/12/1994;NORMAL;2100000;CAFETERA;M;600000;AGROPECUARIO;8;11;12;2;2;0
10071609;28/12/2015;1;448186;AGRARIA;25/12/1994;NORMAL;1856000;ANTIOQUIA;F;600000;PERSONAL;7;6;15;0;3;0
2034481;29/11/2016;1;486647;AGROINSUMOS;25/12/1994;<90;2800000;ANTIOQUIA;M;600000;PERSONAL;7;15;0;1;3;0
1038930;13/12/2016;1;486647;AGROINSUMOS;25/12/1994;NORMAL;1700000;BOGOTA;F;600000;PERSONAL;9;13;20;1;1;1
1994457;17/05/2017;1;448186;AGRARIA;24/12/1994;NORMAL;860000;BOGOTA;F;600000;PERSONAL;4;9;6;0;1;0
1253035;18/11/2015;1;448186;AGRARIA;24/12/1994;NORMAL;1200000;CAFETERA;F;600000;PERSONAL;4;11;3;2;3;0
8925019;15/12/2016;2;486647;AGROINSUMOS;24/12/1994;NORMAL;1600000;BOGOTA;F;600000;PERSONAL;0;1;18;3;1;0
10027236;14/10/2016;1;486647;AGROINSUMOS;23/12/1994;NORMAL;800000;ORIENTE;F;600000;AGROPECUARIO;7;6;15;0;4;0
1297294;27/10/2015;1;448186;AGRARIA;22/12/1994;NORMAL;1500000;CAFETERA;F;600000;PERSONAL;3;11;10;1;1;0
5471991;23/09/2015;1;448186;AGRARIA;22/12/1994;NORMAL;2900000;ORIENTE;F;600000;AGROPECUARIO;0;15;0;2;1;0
6110283;1/02/2016;1;448186;AGRARIA;22/12/1994;180;2600000;CAFETERA;M;600000;AGROPECUARIO;10;5;18;3;1;0
5414074;5/04/2017;1;448185;CLASICA;22/12/1994;NORMAL;1560000;BOGOTA;F;600000;PERSONAL;5;5;20;3;1;0
2042438;26/12/2016;1;486647;AGROINSUMOS;22/12/1994;NORMAL;3600000;COSTA;M;600000;PERSONAL;9;5;7;2;4;1
2188582;23/01/2017;1;448185;CLASICA;20/12/1994;NORMAL;3700000;SUR;M;600000;AGROPECUARIO;0;1;10;3;0;0
6946520;8/02/2016;1;448186;AGRARIA;20/12/1994;NORMAL;1000000;ANTIOQUIA;F;600000;AGROPECUARIO;4;4;0;2;4;1
1882981;22/06/2015;1;448186;AGRARIA;19/12/1994;180;2500000;COSTA;F;600000;PERSONAL;7;4;13;3;1;0
1899000;3/02/2016;2;448186;AGRARIA;18/12/1994;NORMAL;3100000;SUR;F;600000;PERSONAL;6;14;7;2;1;0
6144920;13/12/2016;1;486647;AGROINSUMOS;18/12/1994;NORMAL;2900000;SANTANDERES;M;600000;AGROPECUARIO;8;6;9;1;3;0
10294139;31/03/2017;1;486647;AGROINSUMOS;18/12/1994;NORMAL;1900000;SANTANDERES;F;600000;AGROPECUARIO;0;11;5;2;1;0
488335;21/07/2016;1;486647;AGROINSUMOS;16/12/1994;NORMAL;800000;OCCIDENTE;M;600000;AGROPECUARIO;8;3;12;3;1;0
1126122;29/12/2015;1;448186;AGRARIA;15/12/1994;NORMAL;1400000;ANTIOQUIA;F;600000;PERSONAL;4;7;0;0;2;0
6238649;23/01/2017;1;448185;CLASICA;15/12/1994;NORMAL;3600000;SUR;F;600000;AGROPECUARIO;6;11;7;3;2;0
1879526;7/04/2015;1;448186;AGRARIA;15/12/1994;NORMAL;1500000;COSTA;F;600000;PERSONAL;7;1;17;2;0;0
5561104;23/01/2017;1;448185;CLASICA;15/12/1994;NORMAL;3100000;OCCIDENTE;F;600000;AGROPECUARIO;2;15;1;2;1;0
2887681;4/05/2017;2;448185;CLASICA;13/12/1994;NORMAL;1000000;CAFETERA;M;600000;AGROPECUARIO;5;0;11;2;4;0
2082782;22/04/2016;1;448185;CLASICA;12/12/1994;NORMAL;830000;BOGOTA;M;600000;AGROPECUARIO;10;8;4;0;1;0
1691126;24/04/2017;1;486647;AGROINSUMOS;12/12/1994;NORMAL;1800000;SANTANDERES;F;600000;AGROPECUARIO;0;5;20;1;1;0
1403583;20/10/2015;1;448186;AGRARIA;11/12/1994;<90;2750000;OCCIDENTE;F;600000;AGROPECUARIO;1;12;16;2;3;0
1517935;23/09/2015;1;448186;AGRARIA;11/12/1994;180;1320000;SUR;F;600000;PERSONAL;0;7;20;2;3;1
1751952;27/10/2015;1;448185;CLASICA;11/12/1994;NORMAL;1300000;ORIENTE;F;600000;PERSONAL;6;14;6;2;0;0
5625767;9/10/2015;1;448186;AGRARIA;11/12/1994;NORMAL;1300000;SUR;F;600000;AGROPECUARIO;0;10;0;0;1;0
1118833;23/01/2017;1;448185;CLASICA;11/12/1994;180;1820000;ANTIOQUIA;F;600000;PERSONAL;9;3;9;2;0;0
10403569;5/03/2015;2;486647;AGROINSUMOS;11/12/1994;NORMAL;1200000;BOGOTA;M;600000;MICROFINANZAS;7;7;15;3;4;0
1953861;3/11/2015;1;448186;AGRARIA;10/12/1994;NORMAL;2800000;ANTIOQUIA;F;600000;PERSONAL;6;7;16;3;1;0
524917;7/04/2015;1;448186;AGRARIA;10/12/1994;PREJURIDICO;1500000;SANTANDERES;M;600000;AGROPECUARIO;6;6;0;1;1;0
1250885;5/06/2015;1;448186;AGRARIA;10/12/1994;NORMAL;3860000;CAFETERA;F;600000;PERSONAL;3;10;18;2;4;0
5898156;14/09/2016;1;486647;AGROINSUMOS;10/12/1994;NORMAL;2500000;ANTIOQUIA;M;600000;PERSONAL;0;9;7;3;3;0
9884931;14/12/2016;1;486647;AGROINSUMOS;10/12/1994;NORMAL;3300000;BOGOTA;M;600000;AGROPECUARIO;7;12;7;2;1;0
5359327;12/10/2016;1;486647;AGROINSUMOS;10/12/1994;NORMAL;2178000;SUR;M;600000;AGROPECUARIO;8;10;20;2;0;0
805475;27/09/2016;1;448185;CLASICA;9/12/1994;NORMAL;3900000;SANTANDERES;M;600000;AGROPECUARIO;8;12;18;0;3;0
10078339;20/09/2016;1;448185;CLASICA;9/12/1994;NORMAL;1800000;SANTANDERES;M;600000;AGROPECUARIO;6;4;12;2;4;1
5130209;4/06/2015;1;448186;AGRARIA;9/12/1994;180;1100000;BOGOTA;F;600000;PERSONAL;6;0;19;2;1;0
4165250;18/06/2015;1;486647;AGROINSUMOS;9/12/1994;NORMAL;3800000;SUR;F;600000;PERSONAL;8;9;18;2;6;1
1556219;23/11/2015;1;448185;CLASICA;9/12/1994;NORMAL;1740000;CAFETERA;F;600000;PERSONAL;2;4;4;1;1;0
10292767;16/05/2017;1;448185;CLASICA;8/12/1994;180;3309000;COSTA;F;600000;AGROPECUARIO;4;8;18;1;0;0
9952465;10/05/2016;1;448186;AGRARIA;8/12/1994;PREJURIDICO;2100000;COSTA;F;600000;PERSONAL;10;2;1;1;1;0
9880706;17/06/2016;1;448186;AGRARIA;8/12/1994;NORMAL;6100000;SUR;F;600000;AGROPECUARIO;5;8;19;3;1;0
8850302;4/01/2017;1;486647;AGROINSUMOS;7/12/1994;NORMAL;1600000;COSTA;F;600000;AGROPECUARIO;9;6;19;2;0;0
2604207;29/07/2016;1;448185;CLASICA;6/12/1994;NORMAL;1200000;SUR;M;600000;MICROFINANZAS;8;4;11;2;0;0
1470454;23/01/2017;1;448185;CLASICA;6/12/1994;NORMAL;1500000;SANTANDERES;F;600000;AGROPECUARIO;8;14;20;1;1;0
1825435;8/11/2016;2;486647;AGROINSUMOS;6/12/1994;<180;2900000;COSTA;F;600000;AGROPECUARIO;9;0;1;3;2;0
1645415;7/02/2017;1;448185;CLASICA;6/12/1994;NORMAL;910000;OCCIDENTE;F;600000;PERSONAL;0;9;3;2;2;0
1642336;10/05/2016;2;448186;AGRARIA;5/12/1994;<90;1020000;OCCIDENTE;F;600000;PERSONAL;3;11;1;1;3;1
9904700;6/01/2015;1;486647;AGROINSUMOS;5/12/1994;NORMAL;2000000;CAFETERA;F;600000;AGROPECUARIO;6;10;4;2;0;0
1715864;28/01/2015;1;448186;AGRARIA;5/12/1994;NORMAL;3900000;SUR;F;600000;PERSONAL;8;7;17;0;1;0
